Year,Month,State,Generation
2014,Jun,MS,2940.46092
2014,Jul,MS,2878.43778
2014,Aug,MS,3411.92894
2014,Sep,MS,2810.49843
2014,Oct,MS,2808.32135
2014,Nov,MS,2348.7157
2014,Dec,MS,3021.07171
2014,Jan,MT,41.75492
2014,Feb,MT,64.17245
2014,Mar,MT,89.74343
2014,Apr,MT,70.18668
2014,May,MT,11.45687
2014,Jun,MT,33.98656
2014,Jul,MT,17.27069
2014,Aug,MT,48.26702
2014,Sep,MT,12.43575
2014,Oct,MT,32.87935
2014,Nov,MT,60.40333
2014,Dec,MT,32.89684
2014,Jan,NC,2497.13965
2014,Feb,NC,1207.76174
2014,Mar,NC,2042.02128
2014,Apr,NC,2193.57676
2014,May,NC,2259.48332
2014,Jun,NC,2843.42339
2014,Jul,NC,2916.84362
2014,Aug,NC,2885.79166
2014,Sep,NC,2733.32358
2014,Oct,NC,1732.2123
2014,Nov,NC,2384.39171
2014,Dec,NC,3041.63909
2014,Jan,ND,20.83814
2014,Feb,ND,12.9386
2014,Mar,ND,8.95936
2014,Apr,ND,10.90414
2014,May,ND,25.88797
2014,Jun,ND,18.83177
2014,Jul,ND,21.89034
2014,Aug,ND,30.3511
2014,Sep,ND,16.58334
2014,Oct,ND,28.21961
2014,Nov,ND,17.2165
2014,Dec,ND,21.69427
2014,Jan,NE,8.1059
2014,Feb,NE,7.27201
2014,Mar,NE,13.6844
2014,Apr,NE,53.15786
2014,May,NE,79.7287
2014,Jun,NE,27.98553
2014,Jul,NE,52.57853
2014,Aug,NE,64.58542
2014,Sep,NE,19.26719
2014,Oct,NE,32.64043
2014,Nov,NE,20.51312
2014,Dec,NE,26.19341
2014,Jan,NH,77.09525
2014,Feb,NH,53.35289
2014,Mar,NH,265.4753
2014,Apr,NH,468.80687
2014,May,NH,422.99181
2014,Jun,NH,404.53761
2014,Jul,NH,555.30894
2014,Aug,NH,468.78191
2014,Sep,NH,466.93177
2014,Oct,NH,498.55667
2014,Nov,NH,274.45415
2014,Dec,NH,431.99827
2014,Jan,NJ,1925.77515
2014,Feb,NJ,2122.08029
2014,Mar,NJ,2266.81065
2014,Apr,NJ,1912.00003
2014,May,NJ,2404.63287
2014,Jun,NJ,2882.86216
2014,Jul,NJ,3524.87027
2014,Aug,NJ,3119.93312
2014,Sep,NJ,3001.79474
2014,Oct,NJ,2763.49403
2014,Nov,NJ,2721.28339
2014,Dec,NJ,2764.80467
2014,Jan,NM,722.12548
2014,Feb,NM,587.36998
2014,Mar,NM,739.29583
2014,Apr,NM,713.94229
2014,May,NM,794.76071
2014,Jun,NM,874.58392
2014,Jul,NM,915.87764
2014,Aug,NM,1030.3726
2014,Sep,NM,706.73564
2014,Oct,NM,585.17841
2014,Nov,NM,609.78926
2014,Dec,NM,695.62438
2014,Jan,NV,1553.90321
2014,Feb,NV,1392.70503
2014,Mar,NV,1231.54962
2014,Apr,NV,1495.11442
2014,May,NV,1677.52234
2014,Jun,NV,1937.93679
2014,Jul,NV,2666.40213
2014,Aug,NV,2574.24213
2014,Sep,NV,2473.79742
2014,Oct,NV,2236.66828
2014,Nov,NV,1799.94167
2014,Dec,NV,1921.57213
2014,Jan,NY,3900.16539
2014,Feb,NY,4123.20592
2014,Mar,NY,4363.25292
2014,Apr,NY,3619.0827
2014,May,NY,3887.29247
2014,Jun,NY,5108.52332
2014,Jul,NY,5983.81021
2014,Aug,NY,5482.93316
2014,Sep,NY,5108.8291
2014,Oct,NY,4307.28261
2014,Nov,NY,4064.95744
2014,Dec,NY,4430.42372
2014,Jan,OH,2002.74364
2014,Feb,OH,1815.12629
2014,Mar,OH,2185.22781
2014,Apr,OH,1595.50877
2014,May,OH,1921.6117
2014,Jun,OH,2110.81061
2014,Jul,OH,2263.90802
2014,Aug,OH,2506.41128
2014,Sep,OH,2194.15049
2014,Oct,OH,1168.2446
2014,Nov,OH,1509.08477
2014,Dec,OH,2389.77504
2014,Jan,OK,2452.985
2014,Feb,OK,2420.36828
2014,Mar,OK,1729.36872
2014,Apr,OK,2070.65631
2014,May,OK,1950.9142
2014,Jun,OK,2196.46213
2014,Jul,OK,2741.61006
2014,Aug,OK,3323.77905
2014,Sep,OK,2003.435
2014,Oct,OK,1887.46791
2014,Nov,OK,1662.62975
2014,Dec,OK,2201.79799
2014,Jan,OR,1671.92732
2014,Feb,OR,1471.05844
2014,Mar,OR,397.3547
2014,Apr,OR,311.25359
2014,May,OR,364.49233
2014,Jun,OR,317.53768
2014,Jul,OR,1110.80405
2014,Aug,OR,1498.62339
2014,Sep,OR,1582.0011
2014,Oct,OR,1412.11858
2014,Nov,OR,1338.40266
2014,Dec,OR,1223.38395
2014,Jan,PA,3730.34056
2014,Feb,PA,3367.98698
2014,Mar,PA,3824.86613
2014,Apr,PA,3062.52522
2014,May,PA,4050.1771
2014,Jun,PA,4905.9702
2014,Jul,PA,5552.07075
2014,Aug,PA,5489.25567
2014,Sep,PA,5149.17578
2014,Oct,PA,5253.81535
2014,Nov,PA,3778.78751
2014,Dec,PA,4856.26396
2014,Jan,RI,338.08853
2014,Feb,RI,251.23199
2014,Mar,RI,260.3881
2014,Apr,RI,470.71355
2014,May,RI,472.38725
2014,Jun,RI,648.0562
2014,Jul,RI,771.20449
2014,Aug,RI,742.79642
2014,Sep,RI,716.78706
2014,Oct,RI,556.30384
2014,Nov,RI,344.71635
2014,Dec,RI,390.27721
2014,Jan,SC,881.29938
2014,Feb,SC,562.74399
2014,Mar,SC,868.35609
2014,Apr,SC,1023.2154
2014,May,SC,1136.35404
2014,Jun,SC,1084.3837
2014,Jul,SC,1327.72738
2014,Aug,SC,1200.05257
2014,Sep,SC,868.17126
2014,Oct,SC,844.47208
2014,Nov,SC,756.14553
2014,Dec,SC,853.71862
2014,Jan,SD,41.43333
2014,Feb,SD,18.1165
2014,Mar,SD,5.40069
2014,Apr,SD,20.89519
2014,May,SD,34.04579
2014,Jun,SD,7.78403
2014,Jul,SD,95.1693
2014,Aug,SD,88.9508
2014,Sep,SD,2.17994
2014,Oct,SD,21.46272
2014,Nov,SD,44.84398
2014,Dec,SD,84.53499
2014,Jan,TN,672.81906
2014,Feb,TN,216.86861
2014,Mar,TN,175.20804
2014,Apr,TN,306.36098
2014,May,TN,694.41212
2014,Jun,TN,768.40814
2014,Jul,TN,685.70567
2014,Aug,TN,773.98329
2014,Sep,TN,512.86161
2014,Oct,TN,372.92704
2014,Nov,TN,568.95978
2014,Dec,TN,451.10347
2014,Jan,TX,15641.95305
2014,Feb,TX,13644.1879
2014,Mar,TX,13850.00489
2014,Apr,TX,14327.45035
2014,May,TX,15840.70146
2014,Jun,TX,18649.43586
2014,Jul,TX,21391.11097
2014,Aug,TX,23909.92548
2014,Sep,TX,19478.18649
2014,Oct,TX,17062.55792
2014,Nov,TX,14729.61259
2014,Dec,TX,16196.02774
2014,Jan,UT,634.99449
2014,Feb,UT,553.99894
2014,Mar,UT,548.4094
2014,Apr,UT,470.5946
2014,May,UT,588.33097
2014,Jun,UT,849.70616
2014,Jul,UT,991.49964
2014,Aug,UT,899.28386
2014,Sep,UT,753.91592
2014,Oct,UT,712.35112
2014,Nov,UT,698.92823
2014,Dec,UT,674.40673
2014,Jan,VA,1824.26672
2014,Feb,VA,1826.77652
2014,Mar,VA,1671.38601
2014,Apr,VA,1362.19533
2014,May,VA,1970.82106
2014,Jun,VA,2048.94001
2014,Jul,VA,2153.68961
2014,Aug,VA,2044.66678
2014,Sep,VA,1978.37788
2014,Oct,VA,982.51505
2014,Nov,VA,1369.2599
2014,Dec,VA,1648.67076
2014,Jan,VT,0.26894
2014,Feb,VT,0.20549
2014,Mar,VT,0.26681
2014,Apr,VT,0.08178
2014,May,VT,0.12263
2014,Jun,VT,0.20992
2014,Jul,VT,0.20709
2014,Aug,VT,0.19092
2014,Sep,VT,0.18845
2014,Oct,VT,0.21919
2014,Nov,VT,0.21497
2014,Dec,VT,0.28833
2014,Jan,WA,1234.48746
2014,Feb,WA,1070.74065
2014,Mar,WA,520.12901
2014,Apr,WA,287.38314
2014,May,WA,311.25347
2014,Jun,WA,280.24134
2014,Jul,WA,1066.86414
2014,Aug,WA,1648.37813
2014,Sep,WA,1639.66859
2014,Oct,WA,1287.727
2014,Nov,WA,856.4489
2014,Dec,WA,855.49351
2014,Jan,WI,666.57113
2014,Feb,WI,532.42503
2014,Mar,WI,465.15066
2014,Apr,WI,532.09611
2014,May,WI,807.84053
2014,Jun,WI,615.00055
2014,Jul,WI,609.68255
2014,Aug,WI,813.58416
2014,Sep,WI,578.09055
2014,Oct,WI,999.3735
2014,Nov,WI,747.4573
2014,Dec,WI,686.23053
2014,Jan,WV,96.33666
2014,Feb,WV,62.5406
2014,Mar,WV,44.2385
2014,Apr,WV,8.26031
2014,May,WV,23.53539
2014,Jun,WV,33.86513
2014,Jul,WV,59.26115
2014,Aug,WV,65.81201
2014,Sep,WV,74.94593
2014,Oct,WV,129.90184
2014,Nov,WV,32.85146
2014,Dec,WV,21.75273
2014,Jan,WY,60.97759
2014,Feb,WY,45.91471
2014,Mar,WY,48.93437
2014,Apr,WY,37.63572
2014,May,WY,39.277
2014,Jun,WY,34.66922
2014,Jul,WY,35.65828
2014,Aug,WY,31.83019
2014,Sep,WY,49.80584
2014,Oct,WY,43.34057
2014,Nov,WY,68.14586
2014,Dec,WY,60.93206
2015,Jan,AK,324.15066
2015,Feb,AK,319.17815
2015,Mar,AK,313.20482
2015,Apr,AK,254.70636
2015,May,AK,245.05742
2015,Jun,AK,240.55875
2015,Jul,AK,239.11823
2015,Aug,AK,233.20505
2015,Sep,AK,195.40537
2015,Oct,AK,203.70742
2015,Nov,AK,247.30939
2015,Dec,AK,274.11116
2015,Jan,AL,5090.78353
2015,Feb,AL,4446.05916
2015,Mar,AL,4314.83738
2015,Apr,AL,3532.99934
2015,May,AL,4511.4806
2015,Jun,AL,5091.94224
2015,Jul,AL,5473.05141
2015,Aug,AL,5233.44514
2015,Sep,AL,4625.71296
2015,Oct,AL,4438.8715
2015,Nov,AL,4392.92398
2015,Dec,AL,4692.34947
2015,Jan,AR,1355.54183
2015,Feb,AR,1750.86061
2015,Mar,AR,1505.09179
2015,Apr,AR,1255.28433
2015,May,AR,1028.48553
2015,Jun,AR,1313.32184
2015,Jul,AR,1704.29131
2015,Aug,AR,1657.82026
2015,Sep,AR,1099.57153
2015,Oct,AR,547.05603
2015,Nov,AR,721.31845
2015,Dec,AR,927.64231
2015,Jan,AZ,1507.62305
2015,Feb,AZ,1144.22982
2015,Mar,AZ,1216.89686
2015,Apr,AZ,1787.2736
2015,May,AZ,1775.112
2015,Jun,AZ,4131.11691
2015,Jul,AZ,4638.44141
2015,Aug,AZ,5175.94251
2015,Sep,AZ,4221.04226
2015,Oct,AZ,3358.65867
2015,Nov,AZ,2355.35233
2015,Dec,AZ,2345.41284
2015,Jan,CA,9167.53501
2015,Feb,CA,6836.28741
2015,Mar,CA,7940.78283
2015,Apr,CA,7620.946
2015,May,CA,7420.209
2015,Jun,CA,10440.54838
2015,Jul,CA,11766.08201
2015,Aug,CA,12398.55561
2015,Sep,CA,12315.96734
2015,Oct,CA,11947.08342
2015,Nov,CA,8829.90934
2015,Dec,CA,9455.70234
2015,Jan,CO,839.18441
2015,Feb,CO,654.80078
2015,Mar,CO,754.52381
2015,Apr,CO,744.20109
2015,May,CO,601.01804
2015,Jun,CO,1001.40493
2015,Jul,CO,1168.7792
2015,Aug,CO,1142.31257
2015,Sep,CO,1253.84959
2015,Oct,CO,1069.04113
2015,Nov,CO,1311.40666
2015,Dec,CO,1103.22765
2015,Jan,CT,1573.67415
2015,Feb,CT,1107.22816
2015,Mar,CT,1243.1197
2015,Apr,CT,1319.45101
2015,May,CT,1252.18959
2015,Jun,CT,1352.13242
2015,Jul,CT,1619.88464
2015,Aug,CT,1732.92928
2015,Sep,CT,1520.09557
2015,Oct,CT,1517.43162
2015,Nov,CT,1460.47532
2015,Dec,CT,1663.69766
2015,Jan,DC,1.6992
2015,Feb,DC,1.53774
2015,Mar,DC,1.67114
2015,Apr,DC,1.71452
2015,May,DC,1.94575
2015,Jun,DC,2.1547
2015,Jul,DC,2.32039
2015,Aug,DC,2.2473
2015,Sep,DC,2.03692
2015,Oct,DC,1.79568
2015,Nov,DC,1.73948
2015,Dec,DC,1.78977
2015,Jan,DE,483.22262
2015,Feb,DE,230.16588
2015,Mar,DE,390.43352
2015,Apr,DE,780.94206
2015,May,DE,712.05269
2015,Jun,DE,658.33324
2015,Jul,DE,789.80985
2015,Aug,DE,723.12926
2015,Sep,DE,706.76213
2015,Oct,DE,464.43161
2015,Nov,DE,363.45322
2015,Dec,DE,386.5306
2015,Jan,FL,11226.24619
2015,Feb,FL,10291.25187
2015,Mar,FL,11866.06638
2015,Apr,FL,13246.06589
2015,May,FL,13569.22696
2015,Jun,FL,14109.3518
2015,Jul,FL,14873.14321
2015,Aug,FL,15024.24797
2015,Sep,FL,14143.18046
2015,Oct,FL,13225.84017
2015,Nov,FL,12156.62115
2015,Dec,FL,12092.9097
2015,Jan,GA,4321.364
2015,Feb,GA,3824.81192
2015,Mar,GA,3758.55172
2015,Apr,GA,3188.68061
2015,May,GA,3808.2697
2015,Jun,GA,4663.51865
2015,Jul,GA,5383.28519
2015,Aug,GA,4983.3425
2015,Sep,GA,4276.05932
2015,Oct,GA,4189.75841
2015,Nov,GA,3979.65277
2015,Dec,GA,4091.97091
2015,Jan,HI,
2015,Feb,HI,
2015,Mar,HI,
2015,Apr,HI,
2015,May,HI,
2015,Jun,HI,
2015,Jul,HI,
2015,Aug,HI,
2015,Sep,HI,
2015,Oct,HI,
2015,Nov,HI,
2015,Dec,HI,
2015,Jan,IA,178.1922
2015,Feb,IA,192.90902
2015,Mar,IA,192.42763
2015,Apr,IA,103.25094
2015,May,IA,128.2858
2015,Jun,IA,232.89
2015,Jul,IA,395.37097
2015,Aug,IA,303.20743
2015,Sep,IA,212.48879
2015,Oct,IA,127.71639
2015,Nov,IA,73.42227
2015,Dec,IA,257.97312
2015,Jan,ID,329.24629
2015,Feb,ID,58.88041
2015,Mar,ID,117.91599
2015,Apr,ID,167.4848
2015,May,ID,293.03983
2015,Jun,ID,458.61931
2015,Jul,ID,427.8817
2015,Aug,ID,473.79045
2015,Sep,ID,396.68377
2015,Oct,ID,350.16187
2015,Nov,ID,316.62105
2015,Dec,ID,413.26227
2015,Jan,IL,822.67873
2015,Feb,IL,727.45098
2015,Mar,IL,799.99815
2015,Apr,IL,740.3481
2015,May,IL,600.44227
2015,Jun,IL,906.77348
2015,Jul,IL,1320.59058
2015,Aug,IL,981.8514
2015,Sep,IL,1075.62839
2015,Oct,IL,879.19362
2015,Nov,IL,908.62347
2015,Dec,IL,1100.30344
2015,Jan,IN,1433.03512
2015,Feb,IN,1678.7393
2015,Mar,IN,1662.33522
2015,Apr,IN,1226.90811
2015,May,IN,1115.93617
2015,Jun,IN,1156.47973
2015,Jul,IN,1339.00294
2015,Aug,IN,1304.07313
2015,Sep,IN,1045.66789
2015,Oct,IN,1128.40223
2015,Nov,IN,1429.48938
2015,Dec,IN,1742.91738
2015,Jan,KS,38.47069
2015,Feb,KS,73.8876
2015,Mar,KS,89.70323
2015,Apr,KS,78.16285
2015,May,KS,83.07447
2015,Jun,KS,142.72814
2015,Jul,KS,260.03443
2015,Aug,KS,161.67447
2015,Sep,KS,115.41474
2015,Oct,KS,38.9194
2015,Nov,KS,46.56158
2015,Dec,KS,45.27036
2015,Jan,KY,212.02514
2015,Feb,KY,520.84071
2015,Mar,KY,305.4387
2015,Apr,KY,323.40507
2015,May,KY,323.02651
2015,Jun,KY,398.32524
2015,Jul,KY,754.90145
2015,Aug,KY,593.09346
2015,Sep,KY,601.76356
2015,Oct,KY,781.41822
2015,Nov,KY,635.05757
2015,Dec,KY,500.43117
2015,Jan,LA,4958.50072
2015,Feb,LA,4644.90882
2015,Mar,LA,4533.01118
2015,Apr,LA,4707.94699
2015,May,LA,5237.05543
2015,Jun,LA,6165.45015
2015,Jul,LA,6691.32988
2015,Aug,LA,6205.12718
2015,Sep,LA,5516.29852
2015,Oct,LA,5726.4022
2015,Nov,LA,5804.12064
2015,Dec,LA,6020.68027
2015,Jan,MA,901.67499
2015,Feb,MA,861.3459
2015,Mar,MA,1045.13375
2015,Apr,MA,1479.04282
2015,May,MA,2022.34289
2015,Jun,MA,1975.2573
2015,Jul,MA,3108.84174
2015,Aug,MA,3123.15753
2015,Sep,MA,2242.69177
2015,Oct,MA,1883.81269
2015,Nov,MA,1129.59183
2015,Dec,MA,1234.51771
2015,Jan,MD,109.62186
2015,Feb,MD,145.93205
2015,Mar,MD,182.50973
2015,Apr,MD,315.28676
2015,May,MD,487.63398
2015,Jun,MD,512.4145
2015,Jul,MD,755.09598
2015,Aug,MD,564.25155
2015,Sep,MD,467.85373
2015,Oct,MD,344.11941
2015,Nov,MD,373.04303
2015,Dec,MD,297.58226
2015,Jan,ME,309.55101
2015,Feb,ME,217.61599
2015,Mar,ME,312.08369
2015,Apr,ME,166.45763
2015,May,ME,137.0992
2015,Jun,ME,108.61233
2015,Jul,ME,188.13543
2015,Aug,ME,300.90714
2015,Sep,ME,260.35042
2015,Oct,ME,410.46809
2015,Nov,ME,296.49676
2015,Dec,ME,244.1284
2015,Jan,MI,1659.34164
2015,Feb,MI,1715.68481
2015,Mar,MI,1676.84085
2015,Apr,MI,1223.18334
2015,May,MI,1409.88246
2015,Jun,MI,1605.43945
2015,Jul,MI,1945.89404
2015,Aug,MI,1646.14468
2015,Sep,MI,1629.53
2015,Oct,MI,1842.36193
2015,Nov,MI,1689.67614
2015,Dec,MI,2000.81823
2015,Jan,MN,339.03501
2015,Feb,MN,474.82236
2015,Mar,MN,655.86527
2015,Apr,MN,623.12765
2015,May,MN,284.3514
2015,Jun,MN,627.04366
2015,Jul,MN,980.29451
2015,Aug,MN,830.8309
2015,Sep,MN,842.26917
2015,Oct,MN,460.33164
2015,Nov,MN,419.17951
2015,Dec,MN,852.28738
2015,Jan,MO,322.40068
2015,Feb,MO,350.7447
2015,Mar,MO,340.663
2015,Apr,MO,284.66987
2015,May,MO,200.6005
2015,Jun,MO,474.93367
2015,Jul,MO,742.59595
2015,Aug,MO,656.50734
2015,Sep,MO,397.51251
2015,Oct,MO,196.44788
2015,Nov,MO,271.57022
2015,Dec,MO,357.76712
2015,Jan,MS,3756.57768
2015,Feb,MS,4259.18019
2015,Mar,MS,3720.57362
2015,Apr,MS,2815.32079
2015,May,MS,3591.14527
2015,Jun,MS,4314.47976
2015,Jul,MS,4591.1664
2015,Aug,MS,4233.9895
2015,Sep,MS,3604.72227
2015,Oct,MS,3151.88552
2015,Nov,MS,3494.64062
2015,Dec,MS,3583.26148
2015,Jan,MT,52.21219
2015,Feb,MT,71.63841
2015,Mar,MT,107.86505
2015,Apr,MT,7.2495
2015,May,MT,45.3187
2015,Jun,MT,41.50253
2015,Jul,MT,32.57204
2015,Aug,MT,62.44857
2015,Sep,MT,5.39922
2015,Oct,MT,46.97465
2015,Nov,MT,53.98169
2015,Dec,MT,72.04363
2015,Jan,NC,3166.08686
2015,Feb,NC,2839.98949
2015,Mar,NC,2726.27398
2015,Apr,NC,2619.33273
2015,May,NC,3242.86428
2015,Jun,NC,3468.50136
2015,Jul,NC,3458.39561
2015,Aug,NC,3393.45097
2015,Sep,NC,3213.56463
2015,Oct,NC,2539.82577
2015,Nov,NC,2738.30429
2015,Dec,NC,3138.0065
2015,Jan,ND,4.32147
2015,Feb,ND,62.87434
2015,Mar,ND,30.02237
2015,Apr,ND,102.60268
2015,May,ND,11.0408
2015,Jun,ND,50.19299
2015,Jul,ND,132.66037
2015,Aug,ND,116.65984
2015,Sep,ND,120.25099
2015,Oct,ND,49.66832
2015,Nov,ND,11.45359
2015,Dec,ND,19.29635
2015,Jan,NE,18.49138
2015,Feb,NE,
2015,Mar,NE,14.52117
2015,Apr,NE,23.81596
2015,May,NE,16.57861
2015,Jun,NE,64.60082
2015,Jul,NE,130.6977
2015,Aug,NE,79.60438
2015,Sep,NE,42.31751
2015,Oct,NE,9.68132
2015,Nov,NE,13.72666
2015,Dec,NE,11.23421
2015,Jan,NH,513.2953
2015,Feb,NH,316.21045
2015,Mar,NH,485.06868
2015,Apr,NH,472.67166
2015,May,NH,554.50704
2015,Jun,NH,514.77914
2015,Jul,NH,591.39976
2015,Aug,NH,650.17667
2015,Sep,NH,559.18951
2015,Oct,NH,482.39937
2015,Nov,NH,535.20902
2015,Dec,NH,376.78816
2015,Jan,NJ,2468.6346
2015,Feb,NJ,2170.04546
2015,Mar,NJ,2992.61056
2015,Apr,NJ,2333.1841
2015,May,NJ,3113.97417
2015,Jun,NJ,3139.95413
2015,Jul,NJ,3881.23501
2015,Aug,NJ,3755.46769
2015,Sep,NJ,3799.30981
2015,Oct,NJ,3182.55258
2015,Nov,NJ,3183.9792
2015,Dec,NJ,2953.50907
2015,Jan,NM,784.96309
2015,Feb,NM,701.41
2015,Mar,NM,773.32336
2015,Apr,NM,762.83668
2015,May,NM,572.87685
2015,Jun,NM,758.03828
2015,Jul,NM,923.47561
2015,Aug,NM,1016.54178
2015,Sep,NM,788.46569
2015,Oct,NM,714.01131
2015,Nov,NM,702.51916
2015,Dec,NM,866.16194
2015,Jan,NV,1864.16646
2015,Feb,NV,1891.77925
2015,Mar,NV,1902.03202
2015,Apr,NV,2265.8718
2015,May,NV,2160.61581
2015,Jun,NV,2855.82753
2015,Jul,NV,2848.07342
2015,Aug,NV,3148.49129
2015,Sep,NV,2786.04784
2015,Oct,NV,2535.61051
2015,Nov,NV,2170.37706
2015,Dec,NV,2570.62063
2015,Jan,NY,4260.18952
2015,Feb,NY,3571.55786
2015,Mar,NY,4910.15404
2015,Apr,NY,3544.67641
2015,May,NY,4852.55735
2015,Jun,NY,4784.7201
2015,Jul,NY,6331.76811
2015,Aug,NY,6380.04433
2015,Sep,NY,5774.21368
2015,Oct,NY,4806.087
2015,Nov,NY,3918.11541
2015,Dec,NY,3789.33166
2015,Jan,OH,2660.78269
2015,Feb,OH,2643.83779
2015,Mar,OH,2636.17536
2015,Apr,OH,1910.06706
2015,May,OH,2087.23806
2015,Jun,OH,2565.28325
2015,Jul,OH,2772.58129
2015,Aug,OH,2702.10405
2015,Sep,OH,2498.66715
2015,Oct,OH,1988.4455
2015,Nov,OH,2300.56593
2015,Dec,OH,2453.86074
2015,Jan,OK,2847.88744
2015,Feb,OK,2865.84936
2015,Mar,OK,2603.25465
2015,Apr,OK,2215.68308
2015,May,OK,2358.81173
2015,Jun,OK,2929.10939
2015,Jul,OK,3900.71305
2015,Aug,OK,3631.92543
2015,Sep,OK,2694.53948
2015,Oct,OK,2209.17876
2015,Nov,OK,2827.117
2015,Dec,OK,3202.25753
2015,Jan,OR,1159.29603
2015,Feb,OR,581.39763
2015,Mar,OR,863.92662
2015,Apr,OR,1071.77276
2015,May,OR,1009.1135
2015,Jun,OR,1439.05623
2015,Jul,OR,1759.04945
2015,Aug,OR,1680.91405
2015,Sep,OR,1689.82231
2015,Oct,OR,1598.36669
2015,Nov,OR,1620.54622
2015,Dec,OR,1763.83098
2015,Jan,PA,4573.2524
2015,Feb,PA,3669.19843
2015,Mar,PA,4706.76983
2015,Apr,PA,4237.00168
2015,May,PA,4236.65653
2015,Jun,PA,5101.84188
2015,Jul,PA,6306.28521
2015,Aug,PA,6257.56588
2015,Sep,PA,5346.48415
2015,Oct,PA,5203.65508
2015,Nov,PA,4793.53055
2015,Dec,PA,5022.41292
2015,Jan,RI,297.95097
2015,Feb,RI,240.8037
2015,Mar,RI,444.06225
2015,Apr,RI,324.28105
2015,May,RI,762.43945
2015,Jun,RI,804.58777
2015,Jul,RI,907.06372
2015,Aug,RI,924.56324
2015,Sep,RI,481.74822
2015,Oct,RI,478.51345
2015,Nov,RI,505.50329
2015,Dec,RI,414.42539
2015,Jan,SC,964.84861
2015,Feb,SC,931.7922
2015,Mar,SC,1110.56547
2015,Apr,SC,1169.16404
2015,May,SC,1181.80326
2015,Jun,SC,1747.58209
2015,Jul,SC,1795.39841
2015,Aug,SC,1640.57063
2015,Sep,SC,1436.985
2015,Oct,SC,1520.06599
2015,Nov,SC,1648.21173
2015,Dec,SC,1402.31882
2015,Jan,SD,67.6115
2015,Feb,SD,63.43907
2015,Mar,SD,7.59866
2015,Apr,SD,38.99709
2015,May,SD,68.2585
2015,Jun,SD,87.26696
2015,Jul,SD,125.84841
2015,Aug,SD,100.78964
2015,Sep,SD,38.79752
2015,Oct,SD,34.62061
2015,Nov,SD,56.55699
2015,Dec,SD,82.96755
2015,Jan,TN,638.47762
2015,Feb,TN,830.60767
2015,Mar,TN,575.64209
2015,Apr,TN,629.86127
2015,May,TN,870.57499
2015,Jun,TN,898.78811
2015,Jul,TN,969.07406
2015,Aug,TN,834.88632
2015,Sep,TN,856.1808
2015,Oct,TN,645.1697
2015,Nov,TN,720.8244
2015,Dec,TN,853.6434
2015,Jan,TX,19251.83878
2015,Feb,TX,16979.59009
2015,Mar,TX,18801.03938
2015,Apr,TX,17316.59347
2015,May,TX,17995.35808
2015,Jun,TX,21171.28553
2015,Jul,TX,25090.23476
2015,Aug,TX,25789.15509
2015,Sep,TX,21630.13546
2015,Oct,TX,18869.89991
2015,Nov,TX,16358.23565
2015,Dec,TX,18478.06115
2015,Jan,UT,579.96614
2015,Feb,UT,481.47784
2015,Mar,UT,507.51426
2015,Apr,UT,576.97118
2015,May,UT,692.56144
2015,Jun,UT,793.68074
2015,Jul,UT,825.70859
2015,Aug,UT,878.40875
2015,Sep,UT,743.51792
2015,Oct,UT,638.05832
2015,Nov,UT,716.14514
2015,Dec,UT,783.65472
2015,Jan,VA,2498.76858
2015,Feb,VA,2488.17686
2015,Mar,VA,2526.51985
2015,Apr,VA,1627.0631
2015,May,VA,3044.56437
2015,Jun,VA,3618.30309
2015,Jul,VA,3915.07159
2015,Aug,VA,3627.52596
2015,Sep,VA,2988.55746
2015,Oct,VA,1511.18144
2015,Nov,VA,2198.63841
2015,Dec,VA,3239.84528
2015,Jan,VT,0.36586
2015,Feb,VT,0.1514
2015,Mar,VT,0.11642
2015,Apr,VT,0.03267
2015,May,VT,0.46095
2015,Jun,VT,0.07662
2015,Jul,VT,0.03239
2015,Aug,VT,8e-05
2015,Sep,VT,0.09572
2015,Oct,VT,0.0007
2015,Nov,VT,0.10215
2015,Dec,VT,0.05842
2015,Jan,WA,617.67075
2015,Feb,WA,226.2692
2015,Mar,WA,590.9007
2015,Apr,WA,586.28376
2015,May,WA,780.74915
2015,Jun,WA,1367.43095
2015,Jul,WA,1686.86191
2015,Aug,WA,1482.9994
2015,Sep,WA,1476.40919
2015,Oct,WA,1530.07215
2015,Nov,WA,1434.58206
2015,Dec,WA,1265.69786
2015,Jan,WI,1060.22447
2015,Feb,WI,1191.64486
2015,Mar,WI,1206.27582
2015,Apr,WI,898.79208
2015,May,WI,966.62582
2015,Jun,WI,1068.14009
2015,Jul,WI,1417.37034
2015,Aug,WI,1117.8495
2015,Sep,WI,1131.18359
2015,Oct,WI,1003.59802
2015,Nov,WI,1006.50425
2015,Dec,WI,1330.56643
2015,Jan,WV,25.75485
2015,Feb,WV,40.47419
2015,Mar,WV,34.6105
2015,Apr,WV,82.61825
2015,May,WV,115.09582
2015,Jun,WV,149.39685
2015,Jul,WV,206.81205
2015,Aug,WV,187.10706
2015,Sep,WV,174.51123
2015,Oct,WV,158.56741
2015,Nov,WV,76.87067
2015,Dec,WV,51.81113
2015,Jan,WY,52.53937
2015,Feb,WY,45.13782
2015,Mar,WY,53.62191
2015,Apr,WY,51.26165
2015,May,WY,45.08884
2015,Jun,WY,64.03423
2015,Jul,WY,73.52068
2015,Aug,WY,70.85122
2015,Sep,WY,65.87836
