Year,Month,State,Generation
2014,Dec,MO,6309.23896
2014,Jan,MS,1109.30275
2014,Feb,MS,1049.1681
2014,Mar,MS,586.01591
2014,Apr,MS,607.81512
2014,May,MS,1095.5015
2014,Jun,MS,1273.97949
2014,Jul,MS,1283.30177
2014,Aug,MS,1176.23642
2014,Sep,MS,931.15107
2014,Oct,MS,626.9016
2014,Nov,MS,484.64921
2014,Dec,MS,518.5429
2014,Jan,MT,1369.57104
2014,Feb,MT,1367.18429
2014,Mar,MT,1170.62006
2014,Apr,MT,953.02964
2014,May,MT,725.51702
2014,Jun,MT,807.28202
2014,Jul,MT,1434.56849
2014,Aug,MT,1631.53948
2014,Sep,MT,1591.18234
2014,Oct,MT,1534.00197
2014,Nov,MT,1516.97236
2014,Dec,MT,1477.94674
2014,Jan,NC,5750.9515
2014,Feb,NC,5029.32417
2014,Mar,NC,5090.24703
2014,Apr,NC,2487.04497
2014,May,NC,3763.57033
2014,Jun,NC,4866.8984
2014,Jul,NC,4528.60601
2014,Aug,NC,4272.87915
2014,Sep,NC,3459.80851
2014,Oct,NC,3173.24172
2014,Nov,NC,3922.35082
2014,Dec,NC,2893.27428
2014,Jan,ND,2649.85478
2014,Feb,ND,2414.01707
2014,Mar,ND,2443.56224
2014,Apr,ND,2013.59314
2014,May,ND,1689.12602
2014,Jun,ND,1970.02477
2014,Jul,ND,2478.00513
2014,Aug,ND,2434.2803
2014,Sep,ND,2072.41469
2014,Oct,ND,2299.12355
2014,Nov,ND,2531.54644
2014,Dec,ND,2398.52004
2014,Jan,NE,2314.68072
2014,Feb,NE,2152.53325
2014,Mar,NE,2129.50719
2014,Apr,NE,1501.51438
2014,May,NE,1724.61198
2014,Jun,NE,2197.02995
2014,Jul,NE,2325.95807
2014,Aug,NE,2460.48451
2014,Sep,NE,2049.24861
2014,Oct,NE,2077.26935
2014,Nov,NE,2018.11314
2014,Dec,NE,1971.22377
2014,Jan,NH,317.45072
2014,Feb,NH,291.07442
2014,Mar,NH,326.7164
2014,Apr,NH,47.73679
2014,May,NH,2.32261
2014,Jun,NH,0.29388
2014,Jul,NH,63.82023
2014,Aug,NH,2.23632
2014,Sep,NH,11.10348
2014,Oct,NH,3.33035
2014,Nov,NH,152.77791
2014,Dec,NH,92.13563
2014,Jan,NJ,399.25357
2014,Feb,NJ,496.93602
2014,Mar,NJ,276.8521
2014,Apr,NJ,103.74927
2014,May,NJ,128.65969
2014,Jun,NJ,187.42269
2014,Jul,NJ,262.84211
2014,Aug,NJ,185.01067
2014,Sep,NJ,121.19073
2014,Oct,NJ,99.42178
2014,Nov,NJ,136.69026
2014,Dec,NJ,121.07732
2014,Jan,NM,1408.19556
2014,Feb,NM,1756.19165
2014,Mar,NM,1698.76375
2014,Apr,NM,1679.33909
2014,May,NM,1673.56792
2014,Jun,NM,1626.24752
2014,Jul,NM,2087.2385
2014,Aug,NM,1673.12237
2014,Sep,NM,1758.93824
2014,Oct,NM,1517.9846
2014,Nov,NM,1408.7666
2014,Dec,NM,2067.27552
2014,Jan,NV,669.76166
2014,Feb,NV,724.26311
2014,Mar,NV,546.29148
2014,Apr,NV,473.63472
2014,May,NV,540.74799
2014,Jun,NV,643.26412
2014,Jul,NV,759.6065
2014,Aug,NV,606.35219
2014,Sep,NV,439.29887
2014,Oct,NV,430.09311
2014,Nov,NV,400.54343
2014,Dec,NV,314.00641
2014,Jan,NY,831.08863
2014,Feb,NY,758.14274
2014,Mar,NY,788.41975
2014,Apr,NY,408.35797
2014,May,NY,166.0095
2014,Jun,NY,378.77962
2014,Jul,NY,353.13361
2014,Aug,NY,207.41657
2014,Sep,NY,193.74695
2014,Oct,NY,152.92946
2014,Nov,NY,167.36564
2014,Dec,NY,186.66367
2014,Jan,OH,9719.82203
2014,Feb,OH,8350.44677
2014,Mar,OH,8746.71043
2014,Apr,OH,6720.1754
2014,May,OH,6021.42094
2014,Jun,OH,7375.53837
2014,Jul,OH,8335.28107
2014,Aug,OH,7830.34541
2014,Sep,OH,6633.69617
2014,Oct,OH,6149.68132
2014,Nov,OH,7346.23799
2014,Dec,OH,6649.69573
2014,Jan,OK,2796.00116
2014,Feb,OK,2516.72414
2014,Mar,OK,2388.3207
2014,Apr,OK,1954.8139
2014,May,OK,2593.94428
2014,Jun,OK,2825.99131
2014,Jul,OK,2731.68651
2014,Aug,OK,3056.30108
2014,Sep,OK,2636.10718
2014,Oct,OK,2039.87062
2014,Nov,OK,2105.78093
2014,Dec,OK,2260.40999
2014,Jan,OR,404.84706
2014,Feb,OR,351.51003
2014,Mar,OR,202.92286
2014,Apr,OR,15.78703
2014,May,OR,19.28384
2014,Jun,OR,96.83804
2014,Jul,OR,317.0113
2014,Aug,OR,376.98584
2014,Sep,OR,405.47823
2014,Oct,OR,404.09622
2014,Nov,OR,345.01265
2014,Dec,OR,252.81992
2014,Jan,PA,8385.5934
2014,Feb,PA,7983.95708
2014,Mar,PA,7952.48583
2014,Apr,PA,6963.30577
2014,May,PA,6205.52592
2014,Jun,PA,7075.24586
2014,Jul,PA,6513.84954
2014,Aug,PA,5938.22853
2014,Sep,PA,4989.06609
2014,Oct,PA,4647.48602
2014,Nov,PA,5951.7828
2014,Dec,PA,6379.10173
2014,Jan,RI,0.0
2014,Feb,RI,0.0
2014,Mar,RI,0.0
2014,Apr,RI,0.0
2014,May,RI,0.0
2014,Jun,RI,0.0
2014,Jul,RI,0.0
2014,Aug,RI,0.0
2014,Sep,RI,0.0
2014,Oct,RI,0.0
2014,Nov,RI,0.0
2014,Dec,RI,0.0
2014,Jan,SC,2823.25631
2014,Feb,SC,2426.62198
2014,Mar,SC,2120.21081
2014,Apr,SC,2084.30004
2014,May,SC,2720.18217
2014,Jun,SC,2757.05428
2014,Jul,SC,2947.34103
2014,Aug,SC,2650.13573
2014,Sep,SC,2320.65581
2014,Oct,SC,1753.74944
2014,Nov,SC,2183.29365
2014,Dec,SC,2127.50554
2014,Jan,SD,226.39003
2014,Feb,SD,237.75205
2014,Mar,SD,283.54254
2014,Apr,SD,240.10815
2014,May,SD,179.90943
2014,Jun,SD,250.56213
2014,Jul,SD,224.31681
2014,Aug,SD,209.19698
2014,Sep,SD,196.79793
2014,Oct,SD,203.95329
2014,Nov,SD,198.62728
2014,Dec,SD,238.05913
2014,Jan,TN,3518.55598
2014,Feb,TN,2986.46536
2014,Mar,TN,3804.11037
2014,Apr,TN,2946.65974
2014,May,TN,2783.35342
2014,Jun,TN,3424.15146
2014,Jul,TN,3510.13786
2014,Aug,TN,3567.3088
2014,Sep,TN,3295.91306
2014,Oct,TN,1983.11464
2014,Nov,TN,1742.30784
2014,Dec,TN,2312.50346
2014,Jan,TX,13115.95959
2014,Feb,TX,12305.19874
2014,Mar,TX,11486.36159
2014,Apr,TX,10716.74071
2014,May,TX,12749.81881
2014,Jun,TX,12816.60343
2014,Jul,TX,15173.24745
2014,Aug,TX,14616.21955
2014,Sep,TX,13445.41735
2014,Oct,TX,11052.68722
2014,Nov,TX,10180.59547
2014,Dec,TX,10514.87647
2014,Jan,UT,3114.27701
2014,Feb,UT,2551.91179
2014,Mar,UT,2491.75117
2014,Apr,UT,1930.72991
2014,May,UT,2528.45042
2014,Jun,UT,3013.33759
2014,Jul,UT,3111.08146
2014,Aug,UT,3190.21122
2014,Sep,UT,2912.81155
2014,Oct,UT,2650.79564
2014,Nov,UT,2879.12385
2014,Dec,UT,3002.20606
2014,Jan,VA,2665.42755
2014,Feb,VA,2345.15279
2014,Mar,VA,1756.20377
2014,Apr,VA,918.80666
2014,May,VA,1247.00873
2014,Jun,VA,1832.2307
2014,Jul,VA,1792.04244
2014,Aug,VA,1940.5914
2014,Sep,VA,1412.69735
2014,Oct,VA,1383.65466
2014,Nov,VA,1768.20509
2014,Dec,VA,1756.56318
2014,Jan,VT,
2014,Feb,VT,
2014,Mar,VT,
2014,Apr,VT,
2014,May,VT,
2014,Jun,VT,
2014,Jul,VT,
2014,Aug,VT,
2014,Sep,VT,
2014,Oct,VT,
2014,Nov,VT,
2014,Dec,VT,
2014,Jan,WA,948.35482
2014,Feb,WA,870.19022
2014,Mar,WA,306.62002
2014,Apr,WA,191.74485
2014,May,WA,4.54411
2014,Jun,WA,182.79992
2014,Jul,WA,751.54345
2014,Aug,WA,761.69606
2014,Sep,WA,749.09201
2014,Oct,WA,695.32155
2014,Nov,WA,700.05688
2014,Dec,WA,557.96436
2014,Jan,WI,4388.09675
2014,Feb,WI,3138.56189
2014,Mar,WI,3015.7111
2014,Apr,WI,2458.04209
2014,May,WI,2624.30142
2014,Jun,WI,3507.85795
2014,Jul,WI,3288.69319
2014,Aug,WI,3842.39778
2014,Sep,WI,2968.78965
2014,Oct,WI,2407.8399
2014,Nov,WI,2649.98947
2014,Dec,WI,3158.98318
2014,Jan,WV,7496.27697
2014,Feb,WV,7268.12985
2014,Mar,WV,7325.51306
2014,Apr,WV,5305.52357
2014,May,WV,5469.24803
2014,Jun,WV,6614.67252
2014,Jul,WV,7084.2883
2014,Aug,WV,6344.37983
2014,Sep,WV,6371.53073
2014,Oct,WV,5200.59804
2014,Nov,WV,6334.96671
2014,Dec,WV,6699.5175
2014,Jan,WY,4051.53918
2014,Feb,WY,3712.31189
2014,Mar,WY,3652.76604
2014,Apr,WY,3141.0701
2014,May,WY,3157.38155
2014,Jun,WY,3230.36893
2014,Jul,WY,3859.65438
2014,Aug,WY,4057.7253
2014,Sep,WY,3646.97745
2014,Oct,WY,3568.93261
2014,Nov,WY,3536.94979
2014,Dec,WY,3792.97382
2015,Jan,AK,43.85633
2015,Feb,AK,49.88619
2015,Mar,AK,50.91695
2015,Apr,AK,33.32464
2015,May,AK,53.48184
2015,Jun,AK,52.36206
2015,Jul,AK,55.77994
2015,Aug,AK,52.5518
2015,Sep,AK,60.78401
2015,Oct,AK,66.95655
2015,Nov,AK,66.29484
2015,Dec,AK,81.35416
2015,Jan,AL,3049.85062
2015,Feb,AL,3233.92928
2015,Mar,AL,2748.01044
2015,Apr,AL,2677.23775
2015,May,AL,3717.19059
2015,Jun,AL,4411.04096
2015,Jul,AL,4868.17974
2015,Aug,AL,4446.317
2015,Sep,AL,4089.42531
2015,Oct,AL,3072.87462
2015,Nov,AL,2607.97481
2015,Dec,AL,2488.39839
2015,Jan,AR,1626.94402
2015,Feb,AR,2131.74326
2015,Mar,AR,1586.47589
2015,Apr,AR,1282.97605
2015,May,AR,1966.80271
2015,Jun,AR,2325.95341
2015,Jul,AR,2642.6854
2015,Aug,AR,2258.23849
2015,Sep,AR,2229.6527
2015,Oct,AR,1530.32739
2015,Nov,AR,1100.91149
2015,Dec,AR,1057.32198
2015,Jan,AZ,3203.00312
2015,Feb,AZ,2218.52011
2015,Mar,AZ,2803.62235
2015,Apr,AZ,2512.46475
2015,May,AZ,3202.72477
2015,Jun,AZ,3327.17027
2015,Jul,AZ,3739.51156
2015,Aug,AZ,3481.95081
2015,Sep,AZ,3271.6751
2015,Oct,AZ,3133.1395
2015,Nov,AZ,2521.60046
2015,Dec,AZ,2751.78614
2015,Jan,CA,27.12559
2015,Feb,CA,24.33657
2015,Mar,CA,26.72947
2015,Apr,CA,25.54035
2015,May,CA,26.76127
2015,Jun,CA,24.94886
2015,Jul,CA,24.99344
2015,Aug,CA,25.25004
2015,Sep,CA,22.19944
2015,Oct,CA,15.63819
2015,Nov,CA,23.57758
2015,Dec,CA,30.77326
2015,Jan,CO,2881.38249
2015,Feb,CO,2678.09082
2015,Mar,CO,2673.4549
2015,Apr,CO,2267.53572
2015,May,CO,2511.05778
2015,Jun,CO,2822.56297
2015,Jul,CO,3012.04336
2015,Aug,CO,3061.26812
2015,Sep,CO,2562.63692
2015,Oct,CO,2094.99324
2015,Nov,CO,2146.70972
2015,Dec,CO,2829.15867
2015,Jan,CT,205.35957
2015,Feb,CT,224.2905
2015,Mar,CT,156.53343
2015,Apr,CT,1.51875
2015,May,CT,-1.52985
2015,Jun,CT,0.0
2015,Jul,CT,13.4763
2015,Aug,CT,-2.93882
2015,Sep,CT,0.14448
2015,Oct,CT,6.80593
2015,Nov,CT,0.0
2015,Dec,CT,-3.19148
2015,Jan,DC,
2015,Feb,DC,
2015,Mar,DC,
2015,Apr,DC,
2015,May,DC,
2015,Jun,DC,
2015,Jul,DC,
2015,Aug,DC,
2015,Sep,DC,
2015,Oct,DC,
2015,Nov,DC,
2015,Dec,DC,
2015,Jan,DE,118.00621
2015,Feb,DE,192.33879
2015,Mar,DE,47.85429
2015,Apr,DE,0.0
2015,May,DE,36.61615
2015,Jun,DE,35.45777
2015,Jul,DE,48.07657
2015,Aug,DE,67.12917
2015,Sep,DE,30.82602
2015,Oct,DE,0.0
2015,Nov,DE,21.19692
2015,Dec,DE,1.08615
2015,Jan,FL,3093.23598
2015,Feb,FL,3358.20555
2015,Mar,FL,3155.34951
2015,Apr,FL,3297.14629
2015,May,FL,3962.09383
2015,Jun,FL,4308.55484
2015,Jul,FL,4451.04124
2015,Aug,FL,4171.2629
2015,Sep,FL,4003.91309
2015,Oct,FL,3421.12728
2015,Nov,FL,2922.9878
2015,Dec,FL,2759.09046
2015,Jan,GA,3008.92038
2015,Feb,GA,3681.59359
2015,Mar,GA,2632.80291
2015,Apr,GA,2899.45474
2015,May,GA,3797.29364
2015,Jun,GA,4120.61464
2015,Jul,GA,4478.42348
2015,Aug,GA,4392.07162
2015,Sep,GA,3331.10645
2015,Oct,GA,1753.30396
2015,Nov,GA,1367.92696
2015,Dec,GA,1667.11749
2015,Jan,HI,67.1531
2015,Feb,HI,106.08604
2015,Mar,HI,135.94624
2015,Apr,HI,71.40846
2015,May,HI,87.49483
2015,Jun,HI,108.38644
2015,Jul,HI,122.03502
2015,Aug,HI,134.51391
2015,Sep,HI,127.87048
2015,Oct,HI,131.70656
2015,Nov,HI,125.26516
2015,Dec,HI,119.54591
2015,Jan,IA,2878.25585
2015,Feb,IA,3055.69629
2015,Mar,IA,2789.40528
2015,Apr,IA,2116.75685
2015,May,IA,2229.30252
2015,Jun,IA,2764.53667
2015,Jul,IA,3195.4503
2015,Aug,IA,3052.08331
2015,Sep,IA,2518.58711
2015,Oct,IA,1933.57324
2015,Nov,IA,1334.86635
2015,Dec,IA,1942.56113
2015,Jan,ID,9.21462
2015,Feb,ID,8.14618
2015,Mar,ID,8.42051
2015,Apr,ID,5.98508
2015,May,ID,4.63898
2015,Jun,ID,4.72806
2015,Jul,ID,4.76434
2015,Aug,ID,4.77853
2015,Sep,ID,6.72107
2015,Oct,ID,6.71282
2015,Nov,ID,6.24966
2015,Dec,ID,8.63294
2015,Jan,IL,7380.47054
2015,Feb,IL,7264.67152
2015,Mar,IL,6547.50714
2015,Apr,IL,4751.1697
2015,May,IL,5302.92958
2015,Jun,IL,6675.2267
2015,Jul,IL,7471.73786
2015,Aug,IL,7219.95128
2015,Sep,IL,6246.18382
2015,Oct,IL,5485.98812
2015,Nov,IL,4935.74228
2015,Dec,IL,4492.12699
2015,Jan,IN,7891.67152
2015,Feb,IN,7353.23158
2015,Mar,IN,6318.01417
2015,Apr,IN,5439.82556
2015,May,IN,6012.36915
2015,Jun,IN,6929.16998
2015,Jul,IN,7873.8307
2015,Aug,IN,7696.72889
2015,Sep,IN,6635.33497
2015,Oct,IN,6030.42415
2015,Nov,IN,5096.86464
2015,Dec,IN,4953.22222
2015,Jan,KS,2124.72572
2015,Feb,KS,1931.85141
2015,Mar,KS,2094.26798
2015,Apr,KS,2159.71441
2015,May,KS,1972.01752
2015,Jun,KS,2411.25134
2015,Jul,KS,2775.48302
2015,Aug,KS,2488.01934
2015,Sep,KS,2191.67148
2015,Oct,KS,1783.30165
2015,Nov,KS,1161.68041
2015,Dec,KS,1499.34999
2015,Jan,KY,7471.73365
2015,Feb,KY,7392.47337
2015,Mar,KY,6062.46336
2015,Apr,KY,5221.62221
2015,May,KY,6484.14021
2015,Jun,KY,6386.04322
2015,Jul,KY,7024.77227
2015,Aug,KY,6476.74887
2015,Sep,KY,5803.22406
2015,Oct,KY,4950.49611
2015,Nov,KY,4260.86446
2015,Dec,KY,5085.84723
2015,Jan,LA,1878.1923
2015,Feb,LA,1496.18558
2015,Mar,LA,1253.6303
2015,Apr,LA,613.66847
2015,May,LA,965.56305
2015,Jun,LA,1489.45749
2015,Jul,LA,1558.5079
2015,Aug,LA,1615.26774
2015,Sep,LA,1360.01744
2015,Oct,LA,996.8743
2015,Nov,LA,1005.71776
2015,Dec,LA,931.87552
2015,Jan,MA,581.33165
2015,Feb,MA,549.60302
2015,Mar,MA,365.21535
2015,Apr,MA,28.78579
2015,May,MA,4.01928
2015,Jun,MA,0.03682
2015,Jul,MA,136.03501
2015,Aug,MA,29.79729
2015,Sep,MA,52.51851
2015,Oct,MA,136.10865
2015,Nov,MA,206.38805
2015,Dec,MA,162.8249
2015,Jan,MD,1535.96395
2015,Feb,MD,2043.09907
2015,Mar,MD,1116.83411
2015,Apr,MD,733.51012
2015,May,MD,1306.9939
2015,Jun,MD,1547.39082
2015,Jul,MD,1598.6376
2015,Aug,MD,1100.59844
2015,Sep,MD,1087.26982
2015,Oct,MD,754.73165
2015,Nov,MD,598.82133
2015,Dec,MD,501.75322
2015,Jan,ME,14.16681
2015,Feb,ME,20.47094
2015,Mar,ME,15.44091
2015,Apr,ME,4.88455
2015,May,ME,4.0154
2015,Jun,ME,3.13202
2015,Jul,ME,3.21526
2015,Aug,ME,4.02857
2015,Sep,ME,4.59315
2015,Oct,ME,7.33346
2015,Nov,ME,4.3466
2015,Dec,ME,6.27359
2015,Jan,MI,4313.20255
2015,Feb,MI,4369.89659
2015,Mar,MI,4309.45516
2015,Apr,MI,4177.98386
2015,May,MI,4277.01852
2015,Jun,MI,4553.58387
2015,Jul,MI,5118.7485
2015,Aug,MI,5026.26319
2015,Sep,MI,4437.78267
2015,Oct,MI,4101.97964
2015,Nov,MI,4204.69021
2015,Dec,MI,3993.42796
2015,Jan,MN,2575.72769
2015,Feb,MN,2373.51288
2015,Mar,MN,1942.14548
2015,Apr,MN,1462.98804
2015,May,MN,2088.36336
2015,Jun,MN,2210.814
2015,Jul,MN,2529.58407
2015,Aug,MN,1874.30044
2015,Sep,MN,1760.1463
2015,Oct,MN,1804.56912
2015,Nov,MN,2004.97626
2015,Dec,MN,2069.97026
2015,Jan,MO,6725.16435
2015,Feb,MO,6171.52669
2015,Mar,MO,5009.54059
2015,Apr,MO,4239.83059
2015,May,MO,4386.05233
2015,Jun,MO,5952.97921
2015,Jul,MO,6547.09003
2015,Aug,MO,6414.60673
2015,Sep,MO,5698.37144
2015,Oct,MO,5088.55908
2015,Nov,MO,4462.25293
2015,Dec,MO,4629.54672
2015,Jan,MS,662.96225
2015,Feb,MS,786.02808
2015,Mar,MS,425.98021
2015,Apr,MS,486.0103
2015,May,MS,537.14978
2015,Jun,MS,632.43576
2015,Jul,MS,842.87012
2015,Aug,MS,813.1167
2015,Sep,MS,512.76617
2015,Oct,MS,157.86359
2015,Nov,MS,371.68639
2015,Dec,MS,170.73588
2015,Jan,MT,1578.8983
2015,Feb,MT,1006.75377
2015,Mar,MT,1155.39208
2015,Apr,MT,1075.27171
2015,May,MT,1055.14914
2015,Jun,MT,1356.37378
2015,Jul,MT,1471.62162
2015,Aug,MT,1502.52787
2015,Sep,MT,1471.15112
2015,Oct,MT,1502.50036
2015,Nov,MT,1448.25126
2015,Dec,MT,1389.3149
2015,Jan,NC,4000.26922
2015,Feb,NC,4966.53543
2015,Mar,NC,3362.86445
2015,Apr,NC,1716.4594
2015,May,NC,2809.77511
2015,Jun,NC,4833.60466
2015,Jul,NC,5296.70364
2015,Aug,NC,4566.73017
2015,Sep,NC,3027.19585
2015,Oct,NC,2048.94304
2015,Nov,NC,1876.04766
2015,Dec,NC,1417.03906
2015,Jan,ND,2618.7943
2015,Feb,ND,2411.08164
2015,Mar,ND,2273.17858
2015,Apr,ND,2139.75142
2015,May,ND,2151.92408
2015,Jun,ND,2218.36369
2015,Jul,ND,2546.04182
2015,Aug,ND,2487.38319
2015,Sep,ND,2234.13955
2015,Oct,ND,2120.50832
2015,Nov,ND,2194.58428
2015,Dec,ND,2338.66224
2015,Jan,NE,1954.4424
2015,Feb,NE,1780.63582
2015,Mar,NE,1892.9272
2015,Apr,NE,1816.03066
2015,May,NE,1931.26473
2015,Jun,NE,2167.23096
2015,Jul,NE,2561.26812
2015,Aug,NE,2379.54062
2015,Sep,NE,2107.41703
2015,Oct,NE,1961.61108
2015,Nov,NE,1648.48144
2015,Dec,NE,1984.57075
2015,Jan,NH,322.31595
2015,Feb,NH,333.78223
2015,Mar,NH,176.81997
2015,Apr,NH,2.505
2015,May,NH,0.9727
2015,Jun,NH,3.89009
2015,Jul,NH,18.62721
2015,Aug,NH,10.45288
2015,Sep,NH,24.71266
2015,Oct,NH,17.50988
2015,Nov,NH,7.65467
2015,Dec,NH,17.41891
2015,Jan,NJ,302.66211
2015,Feb,NJ,446.44132
2015,Mar,NJ,116.4814
2015,Apr,NJ,61.01975
2015,May,NJ,107.11619
2015,Jun,NJ,103.55276
2015,Jul,NJ,119.8163
2015,Aug,NJ,102.83585
2015,Sep,NJ,104.98416
2015,Oct,NJ,88.20405
2015,Nov,NJ,104.90284
2015,Dec,NJ,101.07895
2015,Jan,NM,1570.99797
2015,Feb,NM,1392.24134
2015,Mar,NM,1421.64736
2015,Apr,NM,1588.82979
2015,May,NM,1789.46658
2015,Jun,NM,1823.65061
2015,Jul,NM,1989.66776
2015,Aug,NM,1922.91467
2015,Sep,NM,1641.68215
2015,Oct,NM,1729.61447
2015,Nov,NM,1778.69239
2015,Dec,NM,1790.12669
2015,Jan,NV,211.40805
2015,Feb,NV,159.07274
2015,Mar,NV,166.94524
2015,Apr,NV,104.21196
2015,May,NV,71.05743
2015,Jun,NV,235.42609
2015,Jul,NV,399.8892
2015,Aug,NV,457.27125
2015,Sep,NV,285.54904
2015,Oct,NV,219.43202
2015,Nov,NV,164.95416
2015,Dec,NV,182.07179
2015,Jan,NY,316.0133
2015,Feb,NY,559.65594
2015,Mar,NY,250.8133
2015,Apr,NY,64.34263
2015,May,NY,122.4298
2015,Jun,NY,250.39429
2015,Jul,NY,211.79818
2015,Aug,NY,179.42262
2015,Sep,NY,142.01802
2015,Oct,NY,114.4405
2015,Nov,NY,81.57843
2015,Dec,NY,87.15852
2015,Jan,OH,8026.80506
2015,Feb,OH,8305.09638
2015,Mar,OH,7038.11758
2015,Apr,OH,4988.82524
2015,May,OH,4485.28354
2015,Jun,OH,5833.66731
2015,Jul,OH,6696.46498
2015,Aug,OH,6851.62415
2015,Sep,OH,6685.3466
2015,Oct,OH,5311.51744
2015,Nov,OH,3679.26513
2015,Dec,OH,3807.51637
2015,Jan,OK,2388.73684
2015,Feb,OK,2089.9132
2015,Mar,OK,2079.79201
2015,Apr,OK,1628.32865
2015,May,OK,1743.08036
2015,Jun,OK,2437.80119
2015,Jul,OK,2716.63763
2015,Aug,OK,2663.32405
2015,Sep,OK,2157.47533
2015,Oct,OK,2176.9498
2015,Nov,OK,1470.11763
2015,Dec,OK,1314.87485
2015,Jan,OR,25.75008
2015,Feb,OR,0.0
2015,Mar,OR,0.0
2015,Apr,OR,0.0
2015,May,OR,0.0
2015,Jun,OR,279.19845
2015,Jul,OR,322.54811
2015,Aug,OR,367.44277
2015,Sep,OR,354.06663
2015,Oct,OR,351.17442
2015,Nov,OR,301.80987
2015,Dec,OR,375.36912
2015,Jan,PA,7604.01504
2015,Feb,PA,7256.9936
2015,Mar,PA,6312.41687
2015,Apr,PA,4314.36273
2015,May,PA,5509.55206
2015,Jun,PA,5104.4504
2015,Jul,PA,5460.22723
2015,Aug,PA,6150.53917
2015,Sep,PA,5502.10314
2015,Oct,PA,3471.29508
2015,Nov,PA,4227.12516
2015,Dec,PA,3724.15225
2015,Jan,RI,0.0
2015,Feb,RI,0.0
2015,Mar,RI,0.0
2015,Apr,RI,0.0
2015,May,RI,0.0
2015,Jun,RI,0.0
2015,Jul,RI,0.0
2015,Aug,RI,0.0
2015,Sep,RI,0.0
2015,Oct,RI,0.0
2015,Nov,RI,0.0
2015,Dec,RI,0.0
2015,Jan,SC,2412.75426
2015,Feb,SC,2571.2927
2015,Mar,SC,1679.59527
2015,Apr,SC,1207.34776
2015,May,SC,1885.05321
2015,Jun,SC,2368.51099
2015,Jul,SC,2558.5281
2015,Aug,SC,2259.35102
2015,Sep,SC,1817.36025
2015,Oct,SC,1403.82096
2015,Nov,SC,1341.23161
2015,Dec,SC,1126.32734
2015,Jan,SD,262.05579
2015,Feb,SD,260.86922
2015,Mar,SD,0.0
2015,Apr,SD,0.0
2015,May,SD,0.0
2015,Jun,SD,0.0
2015,Jul,SD,0.0
2015,Aug,SD,206.60783
2015,Sep,SD,194.7408
2015,Oct,SD,197.17933
2015,Nov,SD,181.80688
2015,Dec,SD,191.8196
2015,Jan,TN,3436.25846
2015,Feb,TN,3025.12722
2015,Mar,TN,2439.04917
2015,Apr,TN,1990.47009
2015,May,TN,2026.89828
2015,Jun,TN,3323.21027
2015,Jul,TN,3573.22134
2015,Aug,TN,3583.26983
2015,Sep,TN,2759.47952
2015,Oct,TN,1534.20097
2015,Nov,TN,1569.15048
2015,Dec,TN,1325.99572
2015,Jan,TX,11364.68123
2015,Feb,TX,9145.95291
2015,Mar,TX,7402.89445
2015,Apr,TX,7223.87468
2015,May,TX,9416.08917
2015,Jun,TX,12734.22443
2015,Jul,TX,13389.68365
2015,Aug,TX,13449.60053
2015,Sep,TX,12170.71963
2015,Oct,TX,9725.80475
2015,Nov,TX,7957.68821
2015,Dec,TX,7573.07019
2015,Jan,UT,3070.43927
2015,Feb,UT,2614.78378
2015,Mar,UT,2628.83786
2015,Apr,UT,2148.08355
2015,May,UT,2648.27984
2015,Jun,UT,2786.30155
2015,Jul,UT,2840.61315
2015,Aug,UT,2940.56253
2015,Sep,UT,2772.31683
2015,Oct,UT,2543.64809
2015,Nov,UT,1954.24553
2015,Dec,UT,2708.37725
2015,Jan,VA,1954.18817
2015,Feb,VA,2081.957
2015,Mar,VA,1379.75422
2015,Apr,VA,535.90199
2015,May,VA,934.88836
2015,Jun,VA,1527.22398
2015,Jul,VA,1769.74457
2015,Aug,VA,1793.40765
2015,Sep,VA,1407.11088
2015,Oct,VA,1285.24826
2015,Nov,VA,1283.11254
2015,Dec,VA,1278.88806
2015,Jan,VT,
2015,Feb,VT,
2015,Mar,VT,
2015,Apr,VT,
2015,May,VT,
2015,Jun,VT,
2015,Jul,VT,
2015,Aug,VT,
2015,Sep,VT,
2015,Oct,VT,
2015,Nov,VT,
2015,Dec,VT,
2015,Jan,WA,556.05652
2015,Feb,WA,2.49124
2015,Mar,WA,3.88549
2015,Apr,WA,3.41818
2015,May,WA,169.57351
2015,Jun,WA,551.68179
2015,Jul,WA,661.73041
2015,Aug,WA,606.82208
2015,Sep,WA,615.81596
2015,Oct,WA,652.89378
2015,Nov,WA,507.52502
2015,Dec,WA,720.0209
2015,Jan,WI,3698.24624
2015,Feb,WI,3082.92329
2015,Mar,WI,2939.08864
2015,Apr,WI,2499.19131
2015,May,WI,2536.37344
2015,Jun,WI,3268.11438
2015,Jul,WI,3802.53626
2015,Aug,WI,3756.20461
2015,Sep,WI,3375.59807
2015,Oct,WI,2878.92743
2015,Nov,WI,2485.85927
2015,Dec,WI,2857.48386
2015,Jan,WV,7566.44946
2015,Feb,WV,7488.22725
2015,Mar,WV,5774.27116
2015,Apr,WV,3995.75753
2015,May,WV,5024.53833
2015,Jun,WV,5756.64751
2015,Jul,WV,6581.14317
2015,Aug,WV,6403.17938
2015,Sep,WV,5704.39483
2015,Oct,WV,3435.83215
2015,Nov,WV,4932.40624
2015,Dec,WV,5393.24593
2015,Jan,WY,3840.66186
2015,Feb,WY,3279.59007
