Year,State,Plant Code,Aggregated Fuel Group,Generation,Emission
2014,NE,2292,GAS,33114298.0,26540.8552571481
2014,NE,2294,GAS,4991.0,2.8079804016
2014,NE,2295,GAS,53293.0,40.4817174564
2014,NE,2296,GAS,4652.0,3.3344767269
2014,NE,2305,GAS,3941.0,2.9834791767
2014,NE,2308,GAS,266968.0,213.2310117465
2014,NE,2310,GAS,132640.0,80.5539377709
2014,NE,2313,GAS,35168.0,23.2828374966
2014,NE,6077,COAL,8846183897.0,9667777.0171851
2014,NE,6077,GAS,25825103.0,15430.1448047505
2014,NE,6096,COAL,8810312151.0,9352421.1947628
2014,NE,6096,GAS,5202262.0,3027.7633676169
2014,NE,6373,GAS,28453865.0,25296.393442914
2014,NE,7469,GAS,0.0,17.3743787349
2014,NE,7555,GAS,-590400.0,28.7817991164
2014,NE,7887,GAS,68137805.0,42393.1916151975
2014,NE,8000,GAS,178509000.0,88996.3648466772
2014,NE,10862,COAL,41886000.0,154217.732122476
2014,NE,55027,GAS,102433.0,49.4906545782
2014,NE,55033,GAS,233534.0,177.6047604012
2014,NE,55972,GAS,21018000.0,16187.0125221651
2014,NE,57046,COAL,300051630.0,1064387.06680996
2014,NE,57046,GAS,345370.0,791.7334740678
2014,NE,57937,COAL,0.0,247456.18960326
2014,NE,99999,GAS,4938.0,1.5209893842
2014,NH,2364,COAL,1149523231.0,1276004.09532443
2014,NH,2367,COAL,161475501.0,253031.971537653
2014,NH,2367,GAS,273685.0,251.6652434934
2014,NH,8002,GAS,30003961.0,25210.7500406652
2014,NH,10108,GAS,30857000.0,21337.7845721667
2014,NH,55170,GAS,3534364000.0,1513328.39467015
2014,NH,55661,GAS,778037454.0,345726.6199886464
2014,NH,58180,GAS,14755336.0,10998.4497359253
2014,NJ,2378,COAL,226149235.0,261941.109811062
2014,NJ,2379,GAS,25910952.0,21691.1806056264
2014,NJ,2384,GAS,662000.0,609.565745514
2014,NJ,2390,GAS,400912.0,683.860226973
2014,NJ,2393,GAS,42085377.0,28897.2773104158
2014,NJ,2399,GAS,92559362.0,56981.7612937518
2014,NJ,2400,GAS,39883000.0,35759.9229123345
2014,NJ,2403,COAL,179585451.0,218581.70385282
2014,NJ,2403,GAS,880858549.0,629470.699586658
2014,NJ,2404,GAS,566875844.0,337199.895001229
2014,NJ,2434,GAS,76431000.0,44137.1229433662
2014,NJ,5083,GAS,103792967.0,63327.8555009595
2014,NJ,7138,GAS,1276942.0,1057.2046212024
2014,NJ,7288,GAS,22526506.0,18446.9102491278
2014,NJ,8008,GAS,13737000.0,13215.4672621719
2014,NJ,8227,GAS,-483694.0,393.5852529576
2014,NJ,10043,COAL,841367411.0,956221.265538858
2014,NJ,10061,GAS,55837080.0,45542.3416355919
2014,NJ,10099,GAS,216176757.0,110349.47631186839
2014,NJ,10122,GAS,26164422.0,25958.0823246327
2014,NJ,10123,GAS,28050869.0,23744.6917730715
2014,NJ,10224,GAS,29677025.0,75767.4426784143
2014,NJ,10308,GAS,1401194100.0,687193.00721174
2014,NJ,10566,COAL,915911939.0,1305466.9722169
2014,NJ,10751,GAS,424957000.0,212255.5310549025
2014,NJ,10805,GAS,140564314.0,111277.2798362313
2014,NJ,50006,GAS,4520483572.0,2435528.4186419775
2014,NJ,50094,GAS,3706473.0,11369.8636436286
2014,NJ,50385,GAS,401632380.0,208742.689072909
2014,NJ,50411,GAS,64537000.0,61140.4387681131
2014,NJ,50497,GAS,680658700.0,364830.831650115
2014,NJ,50561,GAS,347225000.0,200539.583826776
2014,NJ,50799,GAS,65819160.0,38302.783164350105
2014,NJ,50852,GAS,149382910.0,87439.7492111319
2014,NJ,54569,GAS,301971.0,224.4629333529
2014,NJ,54640,GAS,678891742.0,332653.833230631
2014,NJ,54707,GAS,204000.0,208.3755456354
2014,NJ,54829,GAS,53552442.0,59205.1552754937
2014,NJ,55239,GAS,5428446000.0,2287387.79659477
2014,NJ,55938,GAS,319301700.0,200026.132910425
2014,NJ,56169,GAS,7048160.0,6658.7160252525
2014,NJ,56701,GAS,10265000.0,6497.2571521605
2014,NJ,56963,GAS,357976000.0,146846.611078807
2014,NJ,56964,GAS,1281616759.0,731633.977034396
2014,NJ,58165,GAS,29019000.0,30838.9372585305
2014,NJ,58208,GAS,7997.0,4.8554661111
2014,NJ,58442,GAS,46522000.0,40123.4074572375
2014,NJ,58584,GAS,59458000.0,48942.3379051959
2014,NJ,58947,GAS,32367172.0,39625.7514306456
2014,NJ,59055,GAS,2858000.0,1423.9970611614
2014,NJ,99999,COAL,356092169.0,419008.601758065
2014,NJ,99999,GAS,12679921946.0,5795771.817202573
2014,NM,87,COAL,1387498719.0,1631394.43013052
2014,NM,87,GAS,2188281.0,2128.3321452294
2014,NM,2442,COAL,8664907718.0,9192839.4859348
2014,NM,2442,GAS,64436282.0,37683.096989472
2014,NM,2444,GAS,965505000.0,630777.4634660524
2014,NM,2446,GAS,419237000.0,269584.4874253939
2014,NM,2450,GAS,72579000.0,51916.3986476322
2014,NM,2451,COAL,10303224875.0,11608489.4025379
2014,NM,2453,GAS,272000.0,340.4091241023
2014,NM,2454,GAS,1054420000.0,673591.4426443479
2014,NM,2465,GAS,137532000.0,77801.9414785569
2014,NM,7967,GAS,22265000.0,15258.3900035193
2014,NM,7975,GAS,54086216.0,33890.5099599693
2014,NM,10339,GAS,20529232.0,27314.4538577889
2014,NM,50906,GAS,74101000.0,48445.6178720712
2014,NM,54667,GAS,29640000.0,23614.1791839888
2014,NM,54734,GAS,46920.0,26.6758138152
2014,NM,54814,GAS,244835000.0,205529.014002869
2014,NM,54975,GAS,34948000.0,26027.3458412055
2014,NM,55039,GAS,15906207.0,10815.8725102296
2014,NM,55210,GAS,545740000.0,249347.957666979
2014,NM,55343,GAS,2052629000.0,921536.52160277
2014,NM,55802,GAS,64342000.0,46639.5014779254
2014,NM,55977,GAS,328679000.0,151374.5379759781
2014,NM,56458,GAS,2705124000.0,1211439.3797153658
2014,NM,57872,GAS,66615000.0,36079.038185058
2014,NV,2322,GAS,518487000.0,297280.53411984106
2014,NV,2324,COAL,2382934961.0,2837109.1446318
2014,NV,2324,GAS,18015039.0,12556.1768637129
2014,NV,2330,GAS,174754000.0,119770.484557604
2014,NV,2336,GAS,3991471000.0,1814322.8338686544
2014,NV,7082,GAS,3166225000.0,1317934.0839317525
2014,NV,8224,COAL,2742888502.0,3158653.9007689003
2014,NV,10761,GAS,3000.0,69.029518206
2014,NV,54271,GAS,753503099.0,413159.801336337
2014,NV,54349,GAS,723401000.0,340082.286883472
2014,NV,54350,GAS,726789000.0,345833.206244724
2014,NV,54854,GAS,50947000.0,32787.7341568326
2014,NV,55077,GAS,1539121000.0,658947.9418491875
2014,NV,55322,GAS,6075067000.0,2567580.658478631
2014,NV,55514,GAS,1653509000.0,701512.829766025
2014,NV,55687,GAS,2017933000.0,876302.0048187035
2014,NV,55841,GAS,1047368000.0,488255.7857012185
2014,NV,55952,GAS,199518000.0,100444.325445225
2014,NV,56224,COAL,1422040129.0,1535730.54187885
2014,NV,56405,GAS,2577000.0,1910.7136641054
2014,NV,56500,GAS,238404000.0,126633.481157073
2014,NV,57348,GAS,64263000.0,41592.1567060494
2014,NY,2487,GAS,309000.0,279.7450475094
2014,NY,2490,GAS,1098049000.0,723088.1226804928
2014,NY,2493,GAS,2699735676.0,1764603.211888541
2014,NY,2494,GAS,5447042.0,5789.1780942237
2014,NY,2499,GAS,18541991.0,18792.4673372997
2014,NY,2500,GAS,4582949198.0,2617675.0288431775
2014,NY,2503,GAS,239769.0,244.4112941226
2014,NY,2511,GAS,1475025662.0,973925.3044533804
2014,NY,2516,GAS,2222757549.0,1408706.49638244
2014,NY,2517,GAS,367420054.0,247273.62064488803
2014,NY,2535,COAL,912269277.0,1049191.04719278
2014,NY,2549,COAL,1199684558.0,1362351.72452068
2014,NY,2554,COAL,368033707.0,482404.8622635
2014,NY,2594,GAS,4420105.0,3154.882980381
2014,NY,2625,GAS,1417012145.0,918252.647022691
2014,NY,2628,GAS,258000.0,255.1167194037
2014,NY,2632,GAS,397000.0,390.8942717394
2014,NY,2679,GAS,51711703.0,29285.5976001204
2014,NY,2682,GAS,232801000.0,140274.2989504952
2014,NY,2695,GAS,-213707.0,259.2116908227
2014,NY,6082,COAL,1778717666.0,1865684.12258233
2014,NY,7314,GAS,1128723184.0,525256.48495351
2014,NY,7784,GAS,96844000.0,47489.14954777621
2014,NY,7869,GAS,191086977.0,117752.892139462
2014,NY,7909,GAS,48930000.0,30772.7157207261
2014,NY,7910,GAS,73738000.0,47312.8902779841
2014,NY,7912,GAS,43242000.0,25851.2620701885
2014,NY,7913,GAS,45718000.0,27182.0107821801
2014,NY,7914,GAS,54448000.0,32216.4271442904
2014,NY,7915,GAS,40021000.0,24695.6611357467
2014,NY,8006,GAS,156489620.0,107749.169460804
2014,NY,8053,GAS,43407000.0,26134.3415944248
2014,NY,8906,GAS,1058244595.0,707977.0931484668
2014,NY,10025,COAL,309522335.0,805047.499980405
2014,NY,10025,GAS,38791257.0,57065.5912086579
2014,NY,10125,GAS,10177339.0,6353.05565862
2014,NY,10190,GAS,214256116.0,112317.1685782905
2014,NY,10305,GAS,1093629.0,2102.2998269229
2014,NY,10511,GAS,34671940.0,76519.1039321676
2014,NY,10521,GAS,127540105.0,88916.1619064565
2014,NY,10617,GAS,1151000.0,848.8875751587
2014,NY,10620,GAS,10467855.0,6143.7441195174
2014,NY,10621,GAS,43288000.0,20668.1982455685
2014,NY,10725,GAS,1201938000.0,629131.8114519401
2014,NY,50136,GAS,361000.0,4805.4489601965
2014,NY,50202,COAL,23826563.0,39366.695066325
2014,NY,50202,GAS,2634538.0,2512.4989639233
2014,NY,50203,GAS,16188620.0,14330.059982832
2014,NY,50292,GAS,557396000.0,310074.3948246314
2014,NY,50368,GAS,202165681.0,149349.8086076499
2014,NY,50427,GAS,21813000.0,16666.3581765549
2014,NY,50449,GAS,36221058.0,20597.2382408364
2014,NY,50450,GAS,63016616.0,34168.266021360905
2014,NY,50451,GAS,67466752.0,40150.2587698278
2014,NY,50458,GAS,876109425.0,419045.3282580903
2014,NY,50472,GAS,31921419.0,94485.0890379297
2014,NY,50662,GAS,188286.0,198.1381170879
2014,NY,50743,GAS,63890901.0,80994.5566955844
2014,NY,50744,GAS,22483000.0,12217.7567257284
2014,NY,50907,GAS,28758.0,112.5532144308
2014,NY,50978,GAS,97707000.0,50419.5110952126
2014,NY,51035,GAS,11283647.0,7688.8353354978
2014,NY,51038,GAS,500082.0,974.9541952722
2014,NY,52056,GAS,337146094.0,206738.025064533
2014,NY,52091,GAS,6581000.0,5382.6059319087
2014,NY,52168,GAS,90605989.0,60419.8407975525
2014,NY,54034,GAS,48028000.0,24721.6349544615
2014,NY,54041,GAS,388403700.0,200854.019132164
2014,NY,54076,GAS,331805288.0,167160.009300715
2014,NY,54114,GAS,732819457.0,382944.586724512
2014,NY,54131,GAS,38981000.0,18651.1908233442
2014,NY,54149,GAS,278396403.0,180364.537139239
2014,NY,54547,GAS,5996363460.0,2632014.214762308
2014,NY,54564,GAS,480000.0,386.9747990955
2014,NY,54574,GAS,224631000.0,118345.259005017
2014,NY,54592,GAS,1682000.0,1016.2549070123999
2014,NY,54593,GAS,10782000.0,6014.8110194106
2014,NY,54769,GAS,11382000.0,6108.6443644974
2014,NY,54808,GAS,84350672.0,49004.6984699481
2014,NY,54914,GAS,2012501917.0,1174048.19568847
2014,NY,55243,GAS,39290638.0,33592.9225369914
2014,NY,55375,GAS,3397272747.0,1450698.9072949067
2014,NY,55405,GAS,2658650000.0,1139672.72411331
2014,NY,55600,GAS,24000.0,332.2191812643
2014,NY,55699,GAS,200104000.0,134264.928393113
2014,NY,55786,GAS,181185000.0,111557.37588129
2014,NY,56032,GAS,98714712.0,60870.9896487429
2014,NY,56188,GAS,127311955.0,65162.6366950383
2014,NY,56196,GAS,3193272593.0,1367939.47641732
2014,NY,56234,GAS,2397267343.0,1036648.4496749367
2014,NY,56259,GAS,2725009807.0,1178506.859069068
2014,NY,57664,GAS,3082177290.0,1332251.7420011384
2014,NY,57789,GAS,11816000.0,7817.5929368295
2014,NY,57798,GAS,33795000.0,20710.4349507759
2014,NY,58156,GAS,10485000.0,5580.0420538962
2014,NY,58157,GAS,38629069.0,127868.75853541
2014,NY,58167,GAS,1609000.0,45704.1515062341
2014,NY,58186,GAS,13910825.0,10629.0833139315
2014,NY,58201,GAS,12784100.0,6163.3999823286
2014,NY,58507,GAS,47417069.0,44918.1509921529
2014,NY,58815,GAS,11652000.0,8035.0359191784
2014,NY,59453,GAS,29866000.0,30416.5117068648
2014,NY,99999,GAS,4560070236.0,1899248.2121289326
2014,OH,2828,COAL,10663467611.0,10930407.2718391
2014,OH,2830,COAL,1540991639.0,1746039.91470103
2014,OH,2831,GAS,2221000.0,1853.6180626062
2014,OH,2832,COAL,7656668412.0,8174498.37005468
2014,OH,2835,COAL,186242239.0,271529.40784114203
2014,OH,2836,COAL,2135484769.0,2204186.856434666
2014,OH,2837,COAL,1177043022.0,1365775.501254606
2014,OH,2838,COAL,179743833.0,215999.840742444
2014,OH,2840,COAL,7968423547.0,8497688.78055381
2014,OH,2847,GAS,13409739.0,10638.8527457454
2014,OH,2848,COAL,-1931500.0,0.0
2014,OH,2848,GAS,-2451000.0,0.0
2014,OH,2850,COAL,10299265689.0,10591728.5312672
2014,OH,2854,GAS,273000.0,295.3644384933
2014,OH,2866,COAL,11902041011.0,13212232.493683401
2014,OH,2869,GAS,-989447.0,0.0
2014,OH,2872,COAL,3239710350.0,3477058.82938583
2014,OH,2876,COAL,5486066862.0,5713507.64449664
2014,OH,2880,GAS,96424775.0,73932.4274859687
2014,OH,2903,GAS,637395.0,674.0322955674
2014,OH,2906,GAS,85262.0,78.9159492033
2014,OH,2909,GAS,638698.0,506.7819628971
2014,OH,2914,COAL,53667453.0,94182.227524572
2014,OH,2914,GAS,139547.0,85.4679034737
2014,OH,2917,GAS,55628000.0,49091.4533644392
2014,OH,2933,GAS,0.0,388.2617901129
2014,OH,2935,COAL,260825922.0,390398.314251264
2014,OH,2935,GAS,807078.0,685.5567151323
2014,OH,2936,COAL,4708618.0,9088.047485418
2014,OH,2936,GAS,99382.0,123.8436356289
2014,OH,2942,GAS,156790.0,1708.5975747819
2014,OH,2943,GAS,36495.0,43.7576945916
2014,OH,6019,COAL,7225477275.0,7225557.1277069
2014,OH,6019,GAS,34332107.0,20328.5496161583
2014,OH,6031,COAL,3809468883.0,4044036.94158776
2014,OH,7158,GAS,16594937.0,21664.8557893614
2014,OH,7782,GAS,2157000.0,1464.3032798427
2014,OH,7783,GAS,813000.0,548.141174229
2014,OH,7872,GAS,40736000.0,24702.5640875673
2014,OH,8102,COAL,15851568552.0,16259642.2871254
2014,OH,10244,COAL,189810787.0,626672.019198159
2014,OH,10244,GAS,5989326.0,11622.5818797726
2014,OH,10398,GAS,20588716.0,36921.0228083961
2014,OH,50456,COAL,33030000.0,195928.846111317
2014,OH,50811,GAS,15843251.0,41676.3961180974
2014,OH,54207,GAS,7083857.0,38852.9718242886
2014,OH,54335,COAL,5639970.0,46953.09507042
2014,OH,54335,GAS,165480.0,783.6020308215
2014,OH,54974,GAS,185860.0,359.6554897716
2014,OH,55110,GAS,127941000.0,102431.790573641
2014,OH,55228,GAS,47938000.0,29436.0585499728
2014,OH,55247,GAS,31835000.0,21750.4406920185
2014,OH,55248,GAS,66002000.0,50011.5934422885
2014,OH,55262,GAS,855000.0,850.584063318
2014,OH,55263,GAS,789000.0,703.3405910091
2014,OH,55264,GAS,892000.0,859.1250037062
2014,OH,55348,GAS,297178407.0,187218.583301178
2014,OH,55350,GAS,3933693000.0,1584730.07131958
2014,OH,55397,GAS,4345118000.0,1859563.727108221
2014,OH,55401,GAS,28211000.0,18345.5304567117
2014,OH,55503,GAS,3923031000.0,1657688.1296062
2014,OH,55701,GAS,2311180980.0,1015089.1271490018
2014,OH,55736,GAS,7951652000.0,3738113.262704301
2014,OH,55990,GAS,141306000.0,176164.9099506879
2014,OH,56848,GAS,16196755.0,17711.5118818671
2014,OH,57822,GAS,1559039.0,1573.8730150968
2014,OH,57908,GAS,61093510.0,51806.360915644495
2014,OH,57940,COAL,8693618.0,109819.683605676
2014,OH,58140,GAS,33437600.0,26507.6859886542
2014,OH,58263,GAS,230380.0,360.942480789
2014,OH,58269,GAS,85023.0,101.204293641
2014,OH,58921,GAS,3009046.0,1570.714037145
2014,OH,59373,GAS,1605000.0,928.6225186458
2014,OH,99999,COAL,2943060.0,24229.273918047
2014,OK,165,COAL,4619112359.0,5888773.08757623
2014,OK,165,GAS,55307965.0,38610.9590134257
2014,OK,762,GAS,0.0,726.4479297306
2014,OK,2951,GAS,866670000.0,580255.40258659
2014,OK,2952,COAL,8016277547.0,9531389.20663274
2014,OK,2952,GAS,68829453.0,44747.1566856138
2014,OK,2953,GAS,382117000.0,252883.4974905524
2014,OK,2956,GAS,1010968000.0,694590.2220826133
2014,OK,2963,COAL,6651710170.0,7303242.80536409
2014,OK,2963,GAS,1855490830.0,923976.0130762521
2014,OK,2964,GAS,352417000.0,286436.4063068208
2014,OK,2965,GAS,196829344.0,172264.917670824
2014,OK,2966,GAS,4142000.0,7186.7333399367
2014,OK,2975,GAS,83363.0,53.3516276304
2014,OK,2986,GAS,31765.0,34.2222611445
2014,OK,2991,GAS,9323.0,35.4507525702
2014,OK,3000,GAS,972000.0,900.308716263
2014,OK,3006,GAS,790539000.0,418309.05239695427
2014,OK,3008,GAS,272662000.0,182574.710213256
2014,OK,4940,GAS,290414000.0,212310.28667273358
2014,OK,6095,COAL,5885579508.0,6558679.48796082
2014,OK,6772,COAL,2457504698.0,2881953.37141945
2014,OK,7546,GAS,34146000.0,21060.9060046506
2014,OK,7757,GAS,2341002000.0,1030906.30525244
2014,OK,8059,GAS,487999000.0,269468.775233011
2014,OK,10362,COAL,386034509.0,950639.387940396
2014,OK,10362,GAS,11295491.0,15458.7511050918
2014,OK,10671,COAL,1889733000.0,2361678.317310632
2014,OK,50192,GAS,101506405.0,268592.685347712
2014,OK,50307,GAS,0.0,10.5884260977
2014,OK,50558,GAS,95443000.0,46940.832874772095
2014,OK,50660,GAS,-49142.0,2497.6985672232
2014,OK,54779,GAS,36832.0,44.5766888754
2014,OK,55146,GAS,3127419000.0,1337342.4934700578
2014,OK,55225,GAS,2979529000.0,1303411.326293863
2014,OK,55457,GAS,2469139000.0,1034402.76734875
2014,OK,55463,GAS,5950275000.0,2478676.3719892846
2014,OK,55501,GAS,2819111000.0,1260780.743335543
2014,OK,55651,GAS,23434000.0,18104.8046368662
2014,OK,55655,GAS,31692000.0,18672.2506763562
2014,OK,59782,GAS,22012760.0,12449.5321080438
2014,OR,6106,COAL,3192593033.0,3397008.38691931
2014,OR,7350,GAS,1273703000.0,558629.858522851
2014,OR,7931,GAS,1493933000.0,609214.8649629826
2014,OR,8073,GAS,205972335.0,127505.8270685029
2014,OR,50396,GAS,1464574.0,3059.2361479515
2014,OR,50630,GAS,507.0,0.7019951004
2014,OR,54761,GAS,2315061000.0,1043926.96887425
2014,OR,54950,GAS,35316730.0,22533.5747261064
2014,OR,55103,GAS,2184907000.0,964163.8285839515
2014,OR,55328,GAS,3100584000.0,1303555.4692878108
2014,OR,55544,GAS,34991000.0,23496.7705034469
2014,OR,56124,GAS,1656546.0,2082.9364620702
2014,OR,56223,GAS,187180.0,181.933730187
2014,OR,56227,GAS,1943131000.0,796890.38857493
2014,OR,57653,GAS,41460653.0,28766.6477221497
2014,OR,58109,GAS,8469727.0,136962.3445664
2014,OR,99999,GAS,58119532.0,117319.23466619
2014,PA,3096,GAS,35594000.0,28488.6576623913
2014,PA,3110,GAS,848962.0,874.2763979565
2014,PA,3113,COAL,228674366.0,265463.83551237
2014,PA,3113,GAS,-147038.0,169.5318167466
2014,PA,3118,COAL,10985186956.0,11054969.3469392
2014,PA,3118,GAS,19973044.0,11365.300675476
2014,PA,3120,GAS,4538000.0,3591.0559360962
2014,PA,3122,COAL,11518050011.0,12073109.3766734
2014,PA,3130,COAL,2728304602.0,3113030.7243049
2014,PA,3131,COAL,2313408344.0,2533974.43388185
2014,PA,3132,GAS,66069799.0,56007.9770903136
2014,PA,3136,COAL,11506977025.0,11405729.2482524
2014,PA,3138,COAL,296394181.0,331165.701172218
2014,PA,3140,COAL,5925545130.0,6183107.81023781
2014,PA,3148,GAS,1563263962.0,1063124.0778873323
2014,PA,3149,COAL,6905399507.0,7060851.3596142
2014,PA,3152,COAL,92111047.0,133416.868939365
2014,PA,3161,GAS,29745880.0,57729.737073228
2014,PA,3176,GAS,815981000.0,387030.84170434834
2014,PA,6094,COAL,17094152230.0,17890780.8180838
2014,PA,7397,GAS,1519877.0,918.5020892817
2014,PA,7701,GAS,3805549.0,3273.3446535735
2014,PA,8226,COAL,2908097618.0,3144148.1799714
2014,PA,8226,GAS,13151382.0,8183.7418812798
2014,PA,10113,COAL,619617562.0,880829.634985047
2014,PA,10118,GAS,2627329.0,3754.9132924479
2014,PA,10129,GAS,31051664.0,18846.9889567641
2014,PA,10143,COAL,840979386.0,969042.39981813
2014,PA,10302,COAL,7120000.0,32732.953141779
2014,PA,10343,COAL,277944436.0,452924.689796436
2014,PA,10343,GAS,1361564.0,1274.0041080426
2014,PA,10603,COAL,362160660.0,575826.015391143
2014,PA,10603,GAS,666340.0,609.9752426559
2014,PA,10641,COAL,748614054.0,921187.452356523
2014,PA,10641,GAS,946.0,0.6434955087
2014,PA,10676,COAL,0.0,122326.213430091
2014,PA,10746,GAS,3474740.0,4286.9085793677
2014,PA,10870,GAS,1058026.0,920.0815782576
2014,PA,50039,COAL,187460669.0,287305.961996064
2014,PA,50074,GAS,24916000.0,22795.3018993722
2014,PA,50279,GAS,37429105.0,25573.3890096135
2014,PA,50284,COAL,44515000.0,185571.170644464
2014,PA,50373,GAS,814452.0,445.9423875291
2014,PA,50397,COAL,230442651.0,668407.658041266
2014,PA,50410,COAL,130862375.0,235006.956640104
2014,PA,50410,GAS,5657455.0,12790.8772256133
2014,PA,50463,GAS,876671000.0,530996.4648911135
2014,PA,50611,COAL,212043716.0,372572.613977289
2014,PA,50729,GAS,6900883.0,20296.1993419482
2014,PA,50732,GAS,3159455.0,5796.724541553
2014,PA,50776,COAL,594001421.0,858626.520715623
2014,PA,50879,COAL,337323149.0,555614.298983568
2014,PA,50888,COAL,575171386.0,677351.618948961
2014,PA,50920,GAS,124460.0,3923.4506161356
2014,PA,50974,COAL,504179982.0,771119.7467464589
2014,PA,52149,GAS,323270640.0,248979.995235186
2014,PA,54250,GAS,12401000.0,34186.6348931547
2014,PA,54333,GAS,36632871.0,30534.9148804656
2014,PA,54634,COAL,680340090.0,1110640.11588453
2014,PA,54638,COAL,121035791.0,389748.844773519
2014,PA,54638,GAS,5893776.0,10922.0492691651
2014,PA,54693,GAS,11465000.0,7122.910285392
2014,PA,54785,GAS,911464726.0,702111.046590748
2014,PA,55193,GAS,2503963000.0,1453933.87621632
2014,PA,55196,GAS,61498000.0,36728.383652928
2014,PA,55231,GAS,3751680000.0,1596241.679473903
2014,PA,55233,GAS,131110000.0,82955.2875105933
2014,PA,55298,GAS,6995551000.0,2992888.134029835
2014,PA,55337,GAS,5208269000.0,2163160.57914309
2014,PA,55347,GAS,685606287.0,415132.817065603
2014,PA,55377,GAS,49415000.0,30308.2874622198
2014,PA,55516,GAS,4461553000.0,1921514.502220555
2014,PA,55524,GAS,2530846669.0,1172298.70689909
2014,PA,55654,GAS,75990000.0,45985.1250451692
2014,PA,55667,GAS,4202458000.0,1764626.49472604
2014,PA,55690,GAS,4549071509.0,2158437.49760801
2014,PA,55710,GAS,3929576000.0,1669839.25529698
2014,PA,55801,GAS,5089992280.0,2168497.1458963337
2014,PA,55976,GAS,3834528000.0,1570439.0890640065
2014,PA,55997,GAS,7021254.0,3707.2361252124
2014,PA,56397,GAS,5909000.0,4176.4613502381
2014,PA,56513,GAS,200000.0,520.9973636802
2014,PA,58023,GAS,859059.0,1708.5390751902
2014,PA,58194,COAL,9515220.0,108417.796281663
2014,PA,58194,GAS,2481740.0,16084.4042383233
2014,PA,58195,GAS,55853495.0,39862.9672749891
2014,PA,58326,GAS,12332736.0,6664.1564872806
2014,PA,58897,GAS,581000.0,421.19706024
2014,PA,59056,GAS,23503340.0,11827.2719511309
2014,RI,3236,GAS,1684227414.0,790750.271430098
2014,RI,51030,GAS,593995000.0,302348.3537488123
2014,RI,52024,GAS,15446972.0,48935.9029501089
2014,RI,54056,GAS,3487150.0,2860.8640324968
2014,RI,54324,GAS,559769000.0,283960.82058526063
2014,RI,55048,GAS,1453759000.0,623019.832610716
2014,RI,55107,GAS,1625082000.0,693849.8512500583
2014,RI,99999,GAS,27184442.0,22700.7080595933
2014,SC,130,COAL,11870581516.0,12092616.8069394
2014,SC,3250,GAS,44874733.0,36713.5247566362
2014,SC,3264,COAL,303711410.0,345381.286151319
2014,SC,3264,GAS,34874283.0,29369.5445142099
2014,SC,3281,GAS,1055876.0,1084.7579288931
2014,SC,3285,GAS,20761728.0,14993.7378506685
2014,SC,3287,COAL,1348159745.0,1364282.06421909
2014,SC,3287,GAS,28674751.0,17048.4775095393
2014,SC,3291,GAS,3099833.0,2481.4941803223
2014,SC,3295,GAS,1904284807.0,902283.1359824666
2014,SC,3297,COAL,3657202652.0,3902445.08771617
2014,SC,3298,COAL,3691631981.0,3705034.54615499
2014,SC,3298,GAS,761504.0,743.9393076489
2014,SC,3319,COAL,-180500.0,0.0
2014,SC,6249,COAL,4671616969.0,5091310.63969525
2014,SC,7210,COAL,2971419065.0,2889002.11586296
2014,SC,7480,GAS,137000.0,161.6343718671
2014,SC,7737,COAL,233374925.0,566934.711391224
2014,SC,7834,GAS,3819585000.0,1706907.404578497
2014,SC,7981,GAS,7678762.0,8895.7404118605
2014,SC,10795,COAL,8946650.0,136164.38708631
2014,SC,10795,GAS,2903453.0,34083.1491154374
2014,SC,50806,COAL,70047791.0,260734.484137215
2014,SC,50806,GAS,9166865.0,19605.9626594799
2014,SC,52151,COAL,58100249.0,223480.853186448
2014,SC,54087,COAL,21093777.0,82665.380167986
2014,SC,54087,GAS,11512349.0,26484.2276523825
2014,SC,55043,GAS,333932200.0,163297.222761172
2014,SC,55166,GAS,374745900.0,245193.258164853
2014,SC,55386,GAS,577574577.0,292723.2989272275
2014,SC,55927,GAS,4220995551.0,1813921.76066796
2014,SC,57470,GAS,1003.0,5.84995917
2014,SC,57919,COAL,8600570.0,37350.819970002
2014,SC,57919,GAS,6760855.0,16083.2342464893
2014,SC,58400,GAS,3258000.0,3154.7659811976
2014,SC,59727,GAS,-40000.0,21.7033485207
2014,SC,59728,GAS,41000.0,37.0887411378
2014,SD,3325,COAL,-198000.0,0.0
2014,SD,3325,GAS,8056681.0,8825.9503989624
2014,SD,3338,GAS,2912549.0,2342.5576500348
2014,SD,3344,GAS,1027595.0,1508.119474026
2014,SD,6098,COAL,2689413744.0,3163832.63483007
2014,SD,7237,GAS,25135513.0,20128.8905096862
2014,SD,55478,GAS,2917000.0,2430.7750343184
2014,SD,56238,GAS,66097000.0,36355.3902562488
2014,SD,56610,GAS,358799000.0,163472.9555346386
2014,SD,99999,GAS,-128083.0,0.0
2014,TN,3393,COAL,4182105076.0,4644522.541194879
2014,TN,3393,GAS,5272904.0,4644.3995842464
2014,TN,3396,COAL,3170196989.0,3069391.20914002
2014,TN,3399,COAL,14451945765.0,14841652.2338853
2014,TN,3403,COAL,5859678985.0,6322019.28557016
2014,TN,3403,GAS,45607342.0,32668.4534893563
2014,TN,3405,COAL,-3882500.0,0.0
2014,TN,3405,GAS,3311689303.0,1385216.745830002
2014,TN,3406,COAL,2061163722.0,3294108.42424556
